2015/01/07 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|100.27677400|14199692.58
2015/01/07 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|26.95785400|13709578.40
2015/01/07 00:00:00|123456789|Sample Manager 1|EUR|A7111G104|B0704T9|AT0000606306|AUSTRIA|EQUITY|Equities|AUSTRIA|RAIFFEISEN BANK INTERNATIONAL COMMON|176105.0000|6903862.98|16.09068792|2833650.60
2015/01/07 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|840864.0000|17652288.33|105.40871016|29544796.56
2015/01/07 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|5545436.0000|85172269.36|45.37321920|62903570.80
2015/01/07 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|2358291.0000|18463277.14|6.97403184|16446796.52
2015/01/07 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.13434930|10041484.60
2015/01/08 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|104.02752910|14730818.26
2015/01/08 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|27.40301236|13935966.35
2015/01/08 00:00:00|123456789|Sample Manager 1|EUR|A7111G104|B0704T9|AT0000606306|AUSTRIA|EQUITY|Equities|AUSTRIA|RAIFFEISEN BANK INTERNATIONAL COMMON|163045.0000|6391870.42|16.03619823|2614621.95
2015/01/08 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|840864.0000|17652288.33|105.39566529|29541140.22
2015/01/08 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|5545436.0000|85172269.36|46.58790872|64587566.52
2015/01/08 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|2358291.0000|18463277.14|7.10722075|16760894.74
2015/01/08 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.13273392|9920748.48
2015/01/09 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|105.18281245|14894412.16
2015/01/09 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|26.93339520|13697139.73
2015/01/09 00:00:00|123456789|Sample Manager 1|EUR|A7111G104|B0704T9|AT0000606306|AUSTRIA|EQUITY|Equities|AUSTRIA|RAIFFEISEN BANK INTERNATIONAL COMMON|163045.0000|6391870.42|15.69711939|2559336.83
2015/01/09 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|840864.0000|17652288.33|106.13441046|29748201.63
2015/01/09 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|5545436.0000|85172269.36|46.07293916|63873633.88
2015/01/09 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|2358291.0000|18463277.14|7.25518333|17109833.55
2015/01/09 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.13575915|10146859.07
2015/01/12 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|105.55725370|14947434.91
2015/01/12 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|27.49864650|13984601.67
2015/01/12 00:00:00|123456789|Sample Manager 1|EUR|A7111G104|B0704T9|AT0000606306|AUSTRIA|EQUITY|Equities|AUSTRIA|RAIFFEISEN BANK INTERNATIONAL COMMON|152777.0000|5989332.93|15.28642708|2335414.47
2015/01/12 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|840864.0000|17652288.33|105.76402500|29644387.05
2015/01/12 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|5545436.0000|85172269.36|45.12034324|62552993.96
2015/01/12 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|2358291.0000|18463277.14|7.34848446|17329864.76
2015/01/12 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.13638618|10193724.31
2015/01/13 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|106.62635520|15098825.03
2015/01/13 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|27.93810863|14208092.77
2015/01/13 00:00:00|123456789|Sample Manager 1|EUR|A7111G104|B0704T9|AT0000606306|AUSTRIA|EQUITY|Equities|AUSTRIA|RAIFFEISEN BANK INTERNATIONAL COMMON|105177.0000|4123265.08|15.06900752|1584913.00
2015/01/13 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|560576.0000|11768192.22|72.32280196|20271213.52
2015/01/13 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|5545436.0000|85172269.36|45.28574124|62782295.00
2015/01/13 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|2358291.0000|18463277.14|7.42907694|17519925.28
2015/01/13 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.13745724|10273777.07
2015/01/14 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|104.09557030|14740453.23
2015/01/14 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|27.97825740|14228510.67
2015/01/14 00:00:00|123456789|Sample Manager 1|EUR|A7111G104|B0704T9|AT0000606306|AUSTRIA|EQUITY|Equities|AUSTRIA|RAIFFEISEN BANK INTERNATIONAL COMMON|58071.0000|2276563.57|14.75729748|856971.02
2015/01/14 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|560576.0000|11768192.22|73.01127120|20464183.18
2015/01/14 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|2772718.0000|42586134.68|22.32058862|30944348.92
2015/01/14 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|2358291.0000|18463277.14|7.46885572|17613735.22
2015/01/14 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.13776250|10296592.70
2015/01/15 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|98.26162355|13914337.20
2015/01/15 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|26.75377500|13605792.80
2015/01/15 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|560576.0000|11768192.22|71.98318920|20176024.14
2015/01/15 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|2772718.0000|42586134.68|23.28096240|32275771.76
2015/01/15 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|2358291.0000|18463277.14|7.53938640|17780067.09
2015/01/15 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.13729385|10261565.04
2015/01/16 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|98.06976990|13887169.77
2015/01/16 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|26.65551584|13555822.51
2015/01/16 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|560576.0000|11768192.22|72.40279540|20293634.72
2015/01/16 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|2772718.0000|42586134.68|24.62520932|34139380.56
2015/01/16 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|2358291.0000|18463277.14|7.52934013|17756375.06
2015/01/16 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.13793245|10309295.04
2015/01/19 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|100.02435960|14163949.44
2015/01/19 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|26.76756258|13612804.56
2015/01/19 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|560576.0000|11768192.22|73.91157576|20716527.74
2015/01/19 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|2772718.0000|42586134.68|24.42670480|33864182.06
2015/01/19 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|2303575.0000|18034900.54|7.53859128|17365710.41
2015/01/19 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.13375500|9997065.65
2015/01/20 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|100.98203820|14299561.52
2015/01/20 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|27.34365045|13905777.50
2015/01/20 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|560576.0000|11768192.22|75.09885680|21049308.38
2015/01/20 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|2772718.0000|42586134.68|24.59459580|34096939.24
2015/01/20 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|2249363.0000|17610469.81|7.59242727|17078124.98
2015/01/20 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.14029512|10485884.83
2015/01/21 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|105.72240265|14970820.83
2015/01/21 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|28.43323398|14459891.74
2015/01/21 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|560576.0000|11768192.22|76.70923550|21500678.20
2015/01/21 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|2772718.0000|42586134.68|26.38205550|36575000.06
2015/01/21 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|2172637.0000|17009774.90|7.71505022|16762003.56
2015/01/21 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.14385280|10751791.60
2015/01/22 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|103.48723215|14654309.51
2015/01/22 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|28.63990064|14564993.31
2015/01/22 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|560576.0000|11768192.22|77.57900832|21744465.08
2015/01/22 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|2772718.0000|42586134.68|26.04267200|36104492.72
2015/01/22 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|2097177.0000|16418991.62|7.80153990|16361210.05
2015/01/22 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.14292798|10682669.05
2015/01/23 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|104.89268160|14853328.18
2015/01/23 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|27.87357852|14175275.60
2015/01/23 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|380424.0000|7986254.78|78.26365140|14886685.66
2015/01/23 00:00:00|123456789|Sample Manager 1|EUR|X3078L108|B1FW751|PTGAL0AM0009|PORTUGAL|EQUITY|Equities|Portugal|GALP ENERGIA SGPS SA-B SHRS COMMON|2772718.0000|42586134.68|25.68610248|35610159.34
2015/01/23 00:00:00|123456789|Sample Manager 1|EUR|X9819E113|B0B9GS5|PTZON0AM0006|PORTUGAL|EQUITY|Equities|International Cash|ZON OPTIMUS SGPS SA COMMON EUR0.01|1905460.0000|14918021.59|7.88914347|15032447.32
2015/01/23 00:00:00|123456789|Sample Manager 1|PHP|Y60305102|B1L8838|PHY603051020|PHILIPPINES|EQUITY|Equities|Phillipines|METRO PACIFIC INVESTMENTS CO COMMON|74741622.0000|6646083.03|.14543886|10870336.30
2015/01/26 00:00:00|123456789|Sample Manager 1|CHF|H25662182|BCRWZ18|CH0210483332|SWITZERLAND|EQUITY|Equities|Switzerland|COMPAGNIE FINANCIERE RICHEMONT AG CHF1.00 (REG) SER 'A'|141605.0000|5196735.16|105.23378000|14901629.42
2015/01/26 00:00:00|123456789|Sample Manager 1|EUR||5289837|AT0000652011|AUSTRIA|EQUITY|Equities|AUSTRIA|ERSTE GROUP BK AG|508556.0000|14836362.21|28.83805743|14665767.13
2015/01/26 00:00:00|123456789|Sample Manager 1|EUR|E41759106|7383072|ES0130960018|SPAIN|EQUITY|Equities|Spain|ENAGAS SA|380424.0000|7986254.78|79.07547900|15041105.02
