345678999|Account 3|CAD|2015/06/30 00:00:00|M|AUSTRALIA|Fixed Income|INTERNATIONAL CORPORATE BOND|05545FAA5|05545FAA5|CA05545FAA53|B99KYT0|10983348||BHP BILLITON FINANCE LTD UNSECD REST 3.23% 15 MAY 2023 EMTN|6,000,000.0000 |5,951,160.00 |6,074,907.06 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|AUSTRALIA|Fixed Income|INTERNATIONAL CORPORATE BOND||||||||7,000,000.0000 |6,958,120.00 |7,087,391.57 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|AUSTRALIA|Fixed Income|INTERNATIONAL CORPORATE BOND|87124VAC3|87124VAC3|CA87124VAC33||8347707|2BT12K3|SYDNEY AIRPORT FINANCE CO PPTY LTD SR SECURED NTS 27JUL18|7,129,000.0000 |7,699,747.74 |7,706,966.85 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|AUSTRALIA|Fixed Income|INTERNATIONAL CORPORATE BOND||||||||11,000,000.0000 |12,004,530.00 |11,891,799.04 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|AUSTRALIA|Fixed Income|INTERNATIONAL CORPORATE BOND|89400PAD5|89400PAD5|CA89400PAD56||11614600|2B3PRY0|TRANSURBAN FINANCE CO 1ST LIEN MPLE 3.368% 06MAR19|8,030,000.0000 |8,183,160.00 |8,389,859.15 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|C I JERSEY|Fixed Income|INTERNATIONAL CORPORATE BOND|42246QAB4|42246QAB4|CA42246QAB47||11783855||HEATHROW FUNDING LTD SECD (REST) 3.25% 21MAY25|17,500,000.0000 |17,337,225.00 |17,565,052.93 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|||||||||||19,500,000.0000 |19,387,575.00 |19,572,487.55 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|00208D408|00208D408|CA00208D4084|B6463M8|7733907||ARC RESOURCES LTD COMMON|226,610.0000 |5,585,517.55 |4,849,454.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK||||||||498,685.0000 |11,524,114.37 |10,671,859.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|00762V109|00762V109|CA00762V1094|2699547|1686538||AECON GROUP INC COMMON|77,550.0000 |1,217,294.68 |988,762.50 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|008916108|008916108|CA0089161081|2213538|50469||AGRIUM INC|87,339.0000 |3,344,067.30 |11,561,063.43 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|01163Q400|01163Q400|CA01163Q4007|B95JCB9|10977047||ALARIS ROYALTY CORP COMMON|21,000.0000 |767,453.40 |640,290.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|015857105|015857105|CA0158571053|B51BMR7|6193110||ALGONQUIN POWER & UTILITIES CORP COM|118,900.0000 |918,322.32 |1,112,904.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|019456102|019456102|CA0194561027|2387701|3956362||ALLIED PROPERTIES REIT_CR46_V1.2 UNITS|77,050.0000 |2,725,555.97 |2,730,652.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|021361100|021361100|CA0213611001|B43WJC5|7074006||ALTAGAS LTD COMMON|89,210.0000 |2,616,122.32 |3,393,548.40 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|04315L105|04315L105|CA04315L1058|B0XZXV3|3959202||ARTIS REAL ESTATE INVESTMENT TRUST TRUST UNITS|72,688.0000 |1,138,785.45 |996,552.48 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|05534B760|05534B760|CA05534B7604|B188TH2|3850354||BCE INC COMMON NEW|543,067.0000 |21,858,106.07 |28,815,135.02 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|05651W209|05651W209|CA05651W2094|B3M4R76|7754107||BADGER DAYLIGHTING LTD COMMON|14,000.0000 |393,664.89 |366,660.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|07317Q105|07317Q105|CA07317Q1054|B4VGVM3|7696807||BAYTEX ENERGY CORP COMMON|139,907.0000 |5,414,185.05 |2,718,393.01 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|096631106|096631106|CA0966311064|B011205|3524112||BOARDWALK REAL ESTATE INVESTMENT TRUST TRUST UNITS|30.0000 |1,854.29 |1,698.90 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|09784Y108|09784Y108|CA09784Y1088|B67JFX9|7735207||BONAVISTA ENERGY CORP COM NPV|127,327.0000 |2,827,312.15 |864,550.33 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|125491100|125491100|CA1254911003|B3KT0S5|5100105||CI FINANCIAL INC COMMON|154,228.0000 |3,365,796.31 |5,182,060.80 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK||||||||615,820.0000 |21,422,437.35 |20,691,552.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|129584108|129584108|CA1295841086|B00FMR5|3522703||CALFRAC WELL SERVICES LTD COM|77,104.0000 |901,127.03 |594,471.84 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|131253205|131253205|CA1312532056|2065029|3526443||CALLOWAY REAL ESTATE INVESTMENT TRUST UNITS NEW|69,776.0000 |1,959,542.84 |2,017,921.92 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|13321L108|13321L108|CA13321L1085|2166160|40220||CAMECO CORP|264,200.0000 |3,512,024.12 |4,721,254.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK||||||||450,610.0000 |9,243,214.44 |8,052,400.70 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK||||||||831,005.0000 |14,839,198.99 |14,850,059.35 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|134801109|134801109|CA1348011091|B01R1T5|3525680||CANACCORD GENUITY GROUP INC COMMON|57,800.0000 |454,704.95 |449,684.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|134921105|134921105|CA1349211054|2117599|3954733||CANADIAN APARTMENT PROPERTIES REAL ESTATE INVESTMENT TRUST TRUST UNIT|79,000.0000 |1,786,010.23 |2,180,400.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|13566W108|13566W108|CA13566W1086|B5KW4L9|6441306||CANADIAN ENERGY SERVICES & TECHNOLOGY CORP COMMON|234,700.0000 |2,107,815.39 |1,689,840.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|136069101|136069101|CA1360691010|2170525|1969||CANADIAN IMPERIAL BANK OF COMMERCE|274,123.0000 |19,363,395.88 |25,238,504.61 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|136385101|136385101|CA1363851017|2171573|2018||CANADIAN NATURAL RES LTD|249,790.0000 |9,500,757.37 |8,467,881.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK||||||||723,394.0000 |10,258,777.77 |24,523,056.60 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK||||||||907,980.0000 |32,123,883.07 |30,780,522.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|13645T100|13645T100|CA13645T1003|2793115|893877||CANADIAN PACIFIC RAILWAY LIMITED COMMON|88,159.0000 |10,828,131.41 |17,633,563.18 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|13650J104|13650J104|CA13650J1049|2173052|55265||CANADIAN REAL ESTATE INVESTMENT TRUST UNIT|43,730.0000 |2,000,199.36 |1,856,338.50 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|14042M102|14042M102|CA14042M1023|B61KF83|5750606||CAPITAL POWER CORP COMMON|97,400.0000 |2,377,259.85 |2,097,996.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|16141A103|16141A103|CA16141A1030|B8S8C94|10786210||CHARTWELL RETIREMENT RESIDENCES TRUST UNIT|364,580.0000 |3,942,534.52 |4,185,378.40 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|16387P103|16387P103|CA16387P1036|2782191|2343158||CHEMTRADE LOGISTICS INCOME FUND UNIT|20,000.0000 |405,820.00 |406,000.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|17040T201|17040T201|CA17040T2011|B66LQ44|7693507||CHORUS AVIATION INC CLASS B VOTING|183,160.0000 |1,038,755.82 |1,210,687.60 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|172454100|172454100|CA1724541000|B682FM6|7702007||CINEPLEX INC COM|17,344.0000 |419,229.78 |815,514.88 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|199910100|199910100|CA1999101001|2419927|127839||COMINAR REAL ESTATE INVESTMENT TRUST UNITS|95,430.0000 |1,948,833.41 |1,691,973.90 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|21037X100|21037X100|CA21037X1006|B15C4L6|3848612||CONSTELLATION SOFTWARE INC COMMON|12,370.0000 |5,258,261.88 |6,133,788.20 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK||||||||12,600.0000 |2,075,464.77 |6,247,836.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|22576C101|22576C101|CA22576C1014|B67C8W8|5768806||CRESCENT POINT ENERGY CORP COMMON|298,532.0000 |11,688,685.33 |7,651,375.16 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|227107109|227107109|CA2271071094|B11YBV5|4057673||CROMBIE REIT UNITS|122,150.0000 |1,635,555.37 |1,523,210.50 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|26153P104|26153P104|CA26153P1045|BMJJVS6|11433653||DREAM OFFICE REIT TRUST UNITS SERIES A|62,736.0000 |2,197,738.60 |1,539,541.44 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|26154A106|26154A106|CA26154A1066|BMJ71D5|11432772||DREAM GLOBAL REAL EST INV TRUST UNIT|60,000.0000 |642,000.00 |595,800.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|268575107|268575107|CA2685751075|2306386|3321||E L FINL LTD|7,006.0000 |2,550,209.61 |4,593,518.93 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|29251R105|29251R105|CA29251R1055|B5PJ0N9|7687907||ENBRIDGE INCOME FUND HOLDINGS INC COMMON|25,000.0000 |578,750.00 |863,250.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|29269C207|29269C207|CA29269C2076|B3M62G6|7847607||ENERCARE INC COMMON|125,000.0000 |1,747,152.50 |1,662,500.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|29269R105|29269R105|CA29269R1055|B4Y2RV9|8288707||ENERFLEX LTD COMMON|44,007.0000 |255,437.29 |594,094.50 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|292766102|292766102|CA2927661025|B584T89|7702707||ENERPLUS CORPORATION COMMON|131,486.0000 |4,170,530.71 |1,441,086.56 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|293570107|293570107|CA2935701078|2317623|3664097||ENSIGN ENERGY SERVICES INC COMMON|368.0000 |4,120.70 |4,504.32 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|30224T863|30224T863|CA30224T8639|B86RZZ0|10167961||EXTENDICARE INC COMMON|65,000.0000 |686,634.50 |492,050.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|31943B100|31943B100|CA31943B1004|2185596|962076||FIRST CAPITAL REALTY INC COMMON|84,530.0000 |1,383,639.08 |1,511,396.40 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|33767E103|33767E103|CA33767E1034|BYL7ZF7|11795558||FIRSTSERVICE CORP NEW SUB VNG COMMON|17,892.0000 |111,255.69 |621,210.24 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|356500108|356500108|CA3565001086|B3SJKB0|7736008||FREEHOLD ROYALTIES LTD COMMON|141,690.0000 |2,843,832.15 |2,286,876.60 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|374825206|374825206|CA3748252069|B44WH97|8308207||GIBSON ENERGY INC COMMON|83,940.0000 |1,910,841.54 |1,892,847.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|38742A100|38742A100|CA38742A1003|BY4K9Y0|11787551||GRANITE OIL CORP COMMON|58,327.0000 |560,641.80 |366,876.83 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|387437114|387437114|CA3874371147|B9GS088|10783114||GRANITE REAL ESTATE INV TRUST STAPLED UNIT|56,880.0000 |2,311,555.24 |2,443,564.80 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|444218101|444218101|CA4442181018|B8436W4|10743209||HUDSONS BAY COMPANY COMMON SHARES|184,100.0000 |4,380,181.65 |5,108,775.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|448055103|448055103|CA4480551031|2623836|153842||HUSKY ENERGY INC COM|268,132.0000 |5,020,857.23 |6,405,673.48 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|449586106|449586106|CA4495861060|2469375|3524466||IGM FINANCIAL INC COMMON|2,963.0000 |78,224.21 |117,868.14 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|453038408|453038408|CA4530384086|2454241|40374||IMPERIAL OIL LTD COMMON|169,906.0000 |4,442,265.50 |8,197,964.50 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|45833V109|45833V109|CA45833V1094|BDD54N3|11069770||INTER PIPELINE LIMITED COMMON|192,875.0000 |5,767,484.78 |5,535,512.50 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK||||||||283,364.0000 |7,183,277.40 |8,132,546.80 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|493271100|493271100|CA4932711001|B3SGMV5|7759107||KEYERA CORP COMMON|114,440.0000 |3,147,834.44 |4,772,148.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK||||||||146,600.0000 |5,626,973.93 |6,113,220.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK||||||||277,966.0000 |12,211,821.04 |11,591,182.20 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|51925D106|51925D106|CA51925D1069|2077347|6580||LAURENTIAN BANK OF CANADA COM|1.0000 |28.69 |48.14 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|539481101|539481101|CA5394811015|2521800|16257||LOBLAW COS LTD|87,950.0000 |5,451,116.22 |5,547,886.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK||||||||100,014.0000 |4,981,232.23 |6,308,883.12 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK||||||||452,689.0000 |20,997,798.53 |28,555,622.12 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|541411401|541411401|CA5414114010|2018506|79718||LOGISTEC CORP CL B|153,450.0000 |5,395,619.10 |7,265,857.50 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|563486109|563486109|CA5634861093|2561572|98165||MANITOBA TELECOM SERVICES INC|48,532.0000 |1,558,171.46 |1,354,528.12 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|573459104|573459104|CA5734591046|2107620|1838139||MARTINREA INTERNATIONAL INC COM|113,200.0000 |1,355,016.27 |1,511,220.00 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|625284104|625284104|CA6252841045|B4MMW16|5589906||MULLEN GROUP LTD COMMON|60,760.0000 |1,115,235.22 |1,240,111.60 
345678999|Account 3|CAD|2015/06/30 00:00:00|M|CANADA|Equities|CANADIAN COMMON STOCK|633067103|633067103|CA6330671034|2077303|6744||NATIONAL BANK CANADA|168,728.0000 |2,957,668.22 |7,916,717.76 
